733.1,724.82,734.12,767.16,747.81,715.65,740.11,636.07,780.8,583.99,807.02,566.07,692.81,638.83,719.05,713.95,332.44,293.58,779.09,818.51,541.38,600.08,466.75,342.63,339.22,266.22,440.28,409.29,434.75,385.82,517.17,290.41,710.07,625.03,718.14,713.82,649.38,615.08,489.72,538.27,315.06,384.4,317.08,402.9,646,670.74,804.8,792.77,609.97,574.92,877.44,803.81,771.69,719.71,574.4,390.48,451.12,427.73,754.69,784.39,859.48,879.53,811.07,860.44,752.24,762.44,851.32,797.67,790.38,755.23,779.08,718.61,756.6,711.27,518.39,517.95,366.2,392.88,656.75,646.97,657.59,625.54,467.03,414.78,597.41,571.73,289.24,320.29,285.76,222.46,530.14,448.79,596.67,475.69,562.32,529.74,563.33,528.48,595.91,544.48,599.27,510.24,591.22,567.65,585.09,573.74,416.03,415.91,558.71,586.74,594.29,592.05,698.22,665.36,590.53,548.62,692.79,662.2,796.6,722.11,605.24,639.79,646.96,617.55,615.62,585.12,596.71,579.92,512,553,668.14,638.02,674.83,653.83,530.72,513.27,516.78,474.86,613.94,563.79,687.35,645.29,661.49,647.94,696,685.26,649.74,674.52,809.26,808.05,769.87,772.82,308.58,238.5,438.5,440.56,415.94,409.18,337.17,363.08,452.32,439.81,501.2,486.2,548.72,502.33
727.05,719.27,727.79,758.31,741.86,709.04,734.74,630.41,773.96,579.65,801.63,562.25,690.49,636.7,712.67,709.48,331.37,294.73,770.4,809.78,535.91,594.27,464.07,340.65,336.48,263.19,433.33,402.43,430.74,382.99,510.44,287.59,707.86,622.73,715.26,710.12,647.5,612.86,485.44,534.16,312.76,381.64,314.82,400.1,642.14,666.7,800.47,788.28,606.15,571.07,872.18,801.08,769.4,719.05,572.88,388.82,448.27,425.25,748.45,776.61,852.14,871.54,806.1,855.12,748.57,759.67,846.74,797.57,785.79,751.67,772.19,715.04,742.27,702.67,517.88,517.55,364.91,393.15,655.08,645.08,655.69,623.39,461.65,411.38,595.66,569.79,288.95,318.11,284.39,221.31,528.04,448.97,593.81,473.68,559.17,527.74,560.83,524.86,594.51,542.07,597.76,509.36,591.08,567.88,585.75,575.19,414.77,415.79,555.88,580.33,588.79,589.03,690.51,664.66,593.28,547.49,683.89,655.2,776.04,706.96,599.43,637.06,643.6,615.68,613.51,583.14,595.88,579.59,506.5,548,662.94,634.78,672.36,652.25,528.53,512.02,512.72,471.64,609.5,560.91,676.24,634.63,654.31,640.26,687.89,674.56,649.3,675.48,802.84,804.58,761.41,767.68,307.29,238.52,439.9,440.22,415.81,408.18,337.55,362.43,450.39,438.34,500.6,489.8,546.61,503.5
726.21,717.86,726.77,757.34,742.13,708.34,733.86,628.83,773.69,579.44,801.58,562.14,689.64,636.23,711.05,708.49,327.96,291.65,768.29,807.52,537.2,595.57,463.12,339.1,334.58,262.91,435.74,403.48,429.18,381.42,512.92,284.74,707.29,622.47,715.29,710.15,647.35,612.12,485.6,535.29,313.09,382.51,313.29,402.73,641.2,667.11,800.28,788.17,606.29,571.24,872.3,801.28,769.01,718.63,571.7,388.56,448.64,425.57,747.33,774.95,851.79,871.83,805.77,855.31,747.4,758.79,844.89,797.66,785.5,751.55,770.28,715.68,743.36,702.86,518.05,517.44,364.51,392.65,653.71,643.48,655.44,623.1,460.78,411.35,595.56,569.35,288.25,319.41,283.64,220.81,528.55,447.95,593.27,472.94,560.97,527.29,561.65,526.13,593.01,543.04,597.25,508.11,590.72,567.37,585.37,574.91,414.7,418.31,556.52,582.23,590.23,587.56,691.32,664.88,592.03,547.84,684.84,658.92,777.88,708.89,602.58,637.63,642.91,616.01,613.43,584.17,596.18,579.9,507,551,665.11,636.94,673.48,653.58,528.65,513.71,513.56,473.29,612.06,561.7,678.1,636.82,656.83,642.38,688.67,676.3,647.24,673.58,801.31,803.96,761.5,767.73,304.08,233.69,440.9,442,417.13,410.76,336.02,363.52,451.04,440.14,500.4,484.2,547.72,504.17
727.37,717.98,728.01,757.32,742.93,709.21,733.8,628.49,773.16,578.19,799.95,561.67,687.23,636.04,712.05,709.44,332.23,293.96,769.86,807.2,536.71,595.6,464.02,340.34,336.02,261.95,436.17,406.28,433.08,382.12,514.24,290.99,707.1,621.82,715.81,711.15,648.1,614.91,488.73,535.92,314.71,384.21,316.13,400.73,642.27,667.79,800.84,789.64,608.19,573.49,873.46,801.28,769.94,719.31,573.88,390.84,450.13,427.4,748.45,775.78,853.84,872.3,805.91,855.46,746.89,758.55,843.94,797.35,786.11,753.04,770.26,715.47,744.93,703.38,518.15,518.47,364.95,393.11,652.48,643.66,654.45,622.96,462.34,411.32,594.75,570.06,290.26,320.35,285.16,221.95,531.64,449.45,596.99,475.86,560.87,528.84,562.76,527.02,595.89,543.83,599.64,510.55,592.71,568.8,587.86,576.29,415.19,416.22,557.27,581.15,590.52,589.18,692.23,665.86,592.36,547.63,686.89,658.92,784.72,714.64,602.57,637.36,646.14,616.78,614.5,584.13,596.29,578.45,511.5,549,667.54,637.95,676,654.11,530.67,512.38,516.44,474.79,610.41,560.27,681.77,639.64,662,643.85,691.07,679.22,646.34,670.73,800.49,803.27,761.07,766.79,307.77,238.44,439.8,442.67,416.19,410.42,338.53,363.25,446.68,438.21,500.4,488,548.11,503.5
726.82,720.36,727.49,757.75,742.49,708.81,735.02,628.29,772.75,578.05,800.38,561.81,684.14,633.41,711.51,708.56,330.35,293.34,770.08,809.16,538.69,594.8,465.06,341.35,336.62,264,434.48,402.51,431.01,382.02,511.22,285.23,704.43,619.48,718.5,712.44,647.99,613.33,486.11,535.75,314.31,383.38,313.59,401.27,642.57,667.17,800.5,788.08,608.13,572.92,872.91,801.16,769.91,719.74,572.71,388.88,449.73,426.71,748.89,776.72,853.67,872.43,807.26,855.67,746.65,756.11,845.19,798.14,787.05,752.99,772.09,718.91,745.02,703.18,518.89,517.45,365.51,392.75,649.32,640.1,651.25,622.21,460.45,412.31,595.24,570.07,289.39,320.02,284.54,220.94,530.63,451.22,596.27,475.18,562.29,531.47,564.14,528.68,595.84,545.17,598.61,510.34,592.27,568.61,588.48,576.93,415.91,417.31,556.81,585.55,591.89,591.92,693.21,666.67,591.7,547.02,697.05,669.88,786.92,718.57,603.71,639.47,646.62,618.84,617.78,585.02,598.98,581.22,501.5,549,672.43,643.14,677.83,655.78,528.37,511.71,512.67,473.71,610.09,560.55,684.29,637.11,665.23,643.76,696.11,678.56,648.86,672.39,801.74,805,763.16,768.1,306.35,234.9,438.5,441.78,415.47,409.03,333.64,361.25,451.09,439.67,501.6,488.2,548.39,506.5
727.24,719.74,728.83,758.32,743.27,709.02,736.05,628.86,774.15,578.81,799.88,559.35,684.3,633.08,712.53,709.02,330.06,291.72,770.92,809.15,539.91,595.34,463.87,339.48,334.76,261.82,435.47,402.37,429.97,382.39,511.44,286.77,704.88,617.93,717.65,711.92,648.92,614.44,485.73,536.81,313.13,383.43,313.43,402.08,642.89,666.92,800.22,787.83,607.08,571.46,872.34,800.22,769,718.26,570.92,387.67,448.71,426.2,749.15,776.51,855.36,873.05,807.38,855.91,746.92,756.89,845.99,797.78,788.37,753.54,771.66,719.37,747.6,704.76,518.36,517.43,366.54,393.24,647.2,638.03,650.37,620.33,457.59,410.02,593.86,568.63,288.75,320.93,284.34,220.71,531,450.74,596.52,475.35,561.9,530.75,563.41,528.57,595.38,545.97,599.32,511.1,593.61,568.95,590.56,577.59,416.38,416.78,557.35,582.69,592.66,590.45,693.85,667.13,590.54,549.66,700.47,673.08,784.68,717.21,609.58,641.18,647.85,618.56,617.23,586.2,601.2,584.14,509.5,564,673.54,642.56,677.14,655.81,528.47,512.33,514.83,471.86,613.26,562.21,689.93,643.75,668.57,648.26,696.59,680.37,648.74,670.72,801.64,805.55,761.43,766.75,302.85,232.95,441.8,442.56,417.38,409.55,337.36,362.93,453.32,440.97,500.6,487.4,546.06,507.83
728.2,720.31,727.95,757.47,742.49,708.13,736.21,629.8,773.86,578.67,800.64,559.05,684.88,633.55,712.97,709.53,332.85,295.09,769.95,807.41,538.67,594.41,463.37,339.74,336.15,261.19,435.83,401.73,431.67,383.14,512.9,289.74,705.95,617.38,718.04,712.23,649.19,613.79,486.5,536.07,312.55,382.97,316.98,402.02,642.29,665.91,800.95,787.84,604.9,569.55,872.12,800.38,768.18,718.08,571.12,387.91,447.69,426.27,749.63,777.06,856.47,871.97,808.26,854.74,749.45,757.25,846.12,796.14,789.51,754.25,772.27,719.55,748.1,705.79,519.05,517.1,366.64,393.63,649.79,635.62,650.34,618.55,454.58,408.09,592.89,568.04,288.47,319.44,284.93,221.73,530.89,452.09,599.52,478.17,563.66,529.01,564.95,528.15,595.36,545.43,599.56,513.06,592.5,569.97,589.76,577.54,416.45,417.22,557.52,581.93,593.2,592.76,694.95,668.74,592.13,550.68,697.37,670.88,787,719.43,606.87,640.63,647.38,618.52,617.93,585.17,602.1,585.61,511,565,672.56,640.46,677.19,653.75,528.88,511.46,519.72,469.71,612.26,559.15,687.89,642.91,667.8,646.09,694.19,679,650.48,673.78,801.42,804.65,761.85,766.26,305.34,235.55,442.8,442.67,415.84,408.12,337.15,362.17,452.32,440.91,505.4,492.8,546.39,511.5
728.54,720.26,727.33,758.06,742.17,708.16,736.06,629.97,773.32,578.84,801.49,560.3,684.62,634.38,714.81,710.19,332.53,293.88,767.96,807.19,537.49,594.03,463.09,339.14,335.92,262.27,435.47,401.35,430.8,381.04,512.77,282.08,706.56,618.47,717.96,712.02,646.42,613.05,484.34,535.4,312.74,382.61,312.56,403.92,642.81,665.23,800.97,787.57,603.98,569.99,872.28,800.71,768.48,718.74,570.55,386.65,448.42,425.4,750.17,777.11,858.06,873.64,809.43,854.81,748.81,758.36,844.51,796.1,788.94,753.44,772.58,720.12,746.83,705.9,519.99,517.27,366.69,393.52,651.03,636.6,650.1,618.72,454.98,407.41,593.28,567.4,288.17,319.66,284.45,220.71,528.85,450.73,596.35,474.64,568.34,528.34,565.75,528.32,594.72,545.64,597.9,509.5,592.37,569.49,588.81,577.35,417.18,418.92,559.85,586.97,595.11,593.12,694.97,670.52,592.29,546.55,698.79,671.12,784.24,717.11,607.57,643.26,645.75,617.31,618.13,586.14,602.75,585.31,510.5,570,671.62,638.43,675.98,652.5,527.42,512.06,519.11,469.57,611.44,559.7,688.63,643.68,667.63,647.09,696.85,679.48,649.82,672.79,798.7,803.35,762.62,767.02,304.26,235.74,441.7,442,418.53,409.18,336.62,360.47,452.89,441.24,503,490,548.06,509
729.26,719.69,728.52,758.04,743.46,707.94,736.96,630.57,775.79,578.94,801.14,559.43,684.26,634.41,714.84,709.57,332.64,292.8,768.95,806.65,537.31,594.39,462.03,338.92,335.5,261.54,436.1,404.68,432.45,380.73,516.72,286.9,706.34,617.95,716.52,711.51,645.52,611.13,485.57,535.83,312.51,383,312.65,403.77,642.82,666.52,803.89,789.75,604.76,570.99,875.41,802.82,769.65,719.31,571.65,387.59,448.59,425.95,750.39,777.3,859.58,873.45,809.75,855.01,749.5,759.66,844.74,794.17,789.22,753.52,772.16,718.64,746.35,704.73,518.05,516.11,367.12,394.41,649.46,637.03,649.57,618.34,455.17,405.96,593.16,567.08,286.97,319.05,284.25,221.02,530.49,450.52,598.56,477.03,567.86,529.79,566.46,528.09,596.95,544.99,600.11,512.55,593.65,570.64,590.35,578.81,415.17,419.63,562.96,584.54,593.65,594.95,696.82,671.05,593.85,549.79,690.58,662.72,779.96,714.61,605.49,639,644.54,615.81,617.99,586.16,601.04,587.1,514.5,573,668.21,636.51,672.45,651.11,528.51,510.56,519.44,469.57,612.88,560.18,687.6,644.33,667.17,647.15,696.22,680.85,647.83,672.6,797.15,801.56,761.53,766.42,304.1,235.2,440,437.56,417.69,408.91,339.21,361.12,452.11,440.79,508.6,497,549,508.33
728.66,719.63,727.42,757.2,742.5,708.28,735.8,630.04,775.05,577.84,801.58,559.52,683.1,633.02,712.48,708.5,333.86,294.16,768.16,807.27,536.03,593.3,464.99,340.65,338.13,263.55,437.07,406.08,433.42,381,516.04,285.12,705.04,618.04,716.72,710.82,646.03,612.71,484.41,534.98,311.52,381.45,311.44,402.31,641.05,665.9,804.14,790.02,603.52,569.69,874.77,803.31,770.55,720.6,573.16,386.67,448.29,424.4,750.1,776.96,858.72,873.89,809.8,854.96,748.44,757.86,845.78,795.21,789.04,753.51,772.76,719.2,743.11,702.7,516.68,513.7,366.07,392.65,647.9,635.21,648.37,618.49,454.28,406.17,593.7,567.64,286.7,319.21,284.49,220.5,528.22,450.96,597,476.2,569.54,530.44,565.82,525.97,597.76,544.99,599.01,510.54,593.41,569.93,591.76,579.93,416.32,419.05,565.63,580.52,592.85,595.74,695.86,671.36,593.87,551.86,687.05,661.08,776.16,710.89,603.01,639.99,641.88,615.18,615.02,584.18,600.39,586.12,508.5,570,664.12,632.77,669.24,648.19,528.07,512.44,515.67,465.64,612.35,559.52,682.55,641.01,661.83,644.88,692.33,676.93,648.64,672.67,798.38,802.35,761.62,767.13,304.04,234.85,440.4,437.22,416.38,407.24,336.96,359.45,451.53,439.47,517.4,501.8,546.44,510.33
